version,submission_id,episode_id,create_time,seat,opponent_submission,opponent_rating,our_rating_before,our_rating_after,won,went_first,opponent_family,opponent_deck_hash,exact_mirror,wall_family,turns,our_turns,our_prize_left,opp_prize_left,our_deck_left,opp_deck_left,our_bodies_left,board_out,deck_out,first_ready_turn,first_shadow_turn,first_attack_turn,opp_first_attack_turn,own_first_shadow_turn,own_first_ready_turn,gate_violation,shadow_attacks,attacks,grim_evolutions,rare_candies,adrena_brains,froslass_actions,froslass_true_evolutions,stamps,bosses,lillies,our_decisions,our_multi_pick,our_ends,our_overage_start,our_overage_end,our_overage_used,opp_overage_used,odd_status,steps
v25_a,55507909,93054807,2026-08-14T17:58:41.161893800Z,1,55509526,1000.1945,939.4031,933.1043,0,second,Kangaskhan / Crustle,8f6a9933322de8f8,0,1,15,7,6,2,20,25,4,0,0,6,6,6,5,3,3,0,5,5,1,0,3,2,1,0,0,2,74,2,2,600.0,596.9758740000005,3.024,1.835,,128
v25_a,55507909,93067861,2026-08-14T18:54:40.682291200Z,1,55509660,955.5628,939.2006,932.0074,0,second,other: Conkeldurr,cba33a320586d970,0,0,13,6,3,1,23,16,3,0,0,8,8,8,3,4,4,0,1,1,1,2,0,0,0,1,0,3,59,1,5,600.0,597.4173820000001,2.583,2.255,,144
v25_a,55507909,93075134,2026-08-14T19:26:40.448680300Z,0,55510596,962.1878,932.0074,925.3785,0,first,Ogerpon,d29c7e8375bce6c8,0,1,24,12,3,1,9,14,3,0,0,3,5,5,2,3,2,1,9,9,2,1,20,11,1,1,1,3,177,3,2,600.0,591.0534090000002,8.947,10.47,,349
v25_a,55507909,93080769,2026-08-14T19:50:44.252160Z,0,55507199,1016.0016,925.3785,920.3058,0,first,Kangaskhan / Crustle,8f6a9933322de8f8,0,1,24,12,3,1,3,14,4,0,0,9,9,9,4,5,5,0,8,8,3,2,7,4,2,0,2,4,135,4,4,600.0,595.3621250000002,4.638,41.815,,211
v25_a,55507909,93089963,2026-08-14T20:30:48.561499900Z,0,55458333,936.6257,920.3058,913.5635,0,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,14,7,3,2,24,16,4,0,0,5,7,7,6,4,3,1,4,4,2,0,6,0,0,1,1,2,96,3,3,600.0,594.4573089999999,5.543,21.952,,210
v25_a,55507909,93093465,2026-08-14T20:46:45.952825600Z,1,55512582,881.2381,913.5635,906.0829,0,first,Kangaskhan / Crustle,a4db97283921f280,0,1,38,19,1,1,1,8,5,0,0,7,7,7,8,4,4,0,14,14,3,2,22,7,1,2,2,5,242,4,5,600.0,592.4517949999987,7.548,2.569,,343
v25_a,55507909,93102736,2026-08-14T21:26:45.939474200Z,1,55512835,858.9423,906.0829,911.6467,1,second,Mega Lucario,05f854e1b3b3ba0f,0,0,10,5,1,4,13,31,6,0,0,6,6,6,3,3,3,0,3,3,3,1,5,7,1,2,0,3,94,4,2,600.0,596.6242960000001,3.376,5.693,,140
v25_a,55507909,93111228,2026-08-14T22:04:30.972735900Z,0,55506693,844.0269,911.6467,916.7419,1,first,Alakazam,cc38cb450b86770a,0,0,13,7,1,5,17,24,6,0,0,3,9,9,8,5,2,1,3,3,2,1,11,3,1,1,1,2,116,2,4,600.0,595.6556080000001,4.344,14.013,,184
v25_a,55507909,93118688,2026-08-14T22:36:30.849298100Z,1,55300033,846.5025,916.7419,921.7001,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,1,1,21,20,5,0,0,4,4,4,3,2,2,0,2,2,1,1,16,2,1,0,0,4,133,3,3,600.0,593.0948079999995,6.905,4.406,,216
v25_a,55507909,93123216,2026-08-14T22:56:37.253576600Z,1,55512740,926.2022,921.7001,915.4566,0,second,Grimmsnarl (mirror),1dc8b2e03614809f,0,0,11,5,4,1,14,24,4,0,0,6,6,6,3,3,3,0,3,3,3,1,3,3,1,2,0,1,88,4,2,600.0,595.2356310000001,4.764,20.424,,200
v25_a,55507909,93130433,2026-08-14T23:29:11.723632Z,1,55513768,941.2302,915.4566,909.8546,0,second,other: Conkeldurr,85b1f9fa3c9688ca,0,0,7,3,4,1,25,28,1,0,0,4,4,4,3,2,2,0,2,2,1,1,0,0,0,2,0,2,52,2,1,600.0,596.938926,3.061,2.505,,114
v25_a,55507909,93142838,2026-08-15T00:24:15.257687200Z,0,55514216,973.9048,909.8546,905.1197,0,first,Mega Lopunny / Froslass,a7ee29914c1dce64,0,0,16,8,2,1,14,1,4,0,0,5,5,5,4,3,3,0,5,6,3,1,5,0,0,1,0,2,98,5,2,600.0,594.5850810000005,5.415,10.076,,220
v25_a,55507909,93162066,2026-08-15T01:48:15.066692400Z,0,55515357,886.2321,905.1197,910.6517,1,first,Dragapult,202ee2cec6cbe8b4,0,0,13,7,2,2,14,17,5,0,0,5,5,5,2,3,3,0,4,4,3,0,7,1,1,2,1,2,112,5,3,600.0,594.7709729999998,5.229,5.494,,213
v25_b,55517142,93155412,2026-08-15T01:20:14.539235200Z,1,55137481,637.6914,600.0,720.1745,1,second,Alakazam,cc38cb450b86770a,0,0,12,6,1,4,24,30,6,0,0,4,4,4,3,2,2,0,5,5,2,2,3,6,2,1,0,1,76,5,1,600.0,596.0192930000002,3.981,16.269,,153
v25_b,55517142,93156345,2026-08-15T01:24:14.702307900Z,1,55063419,699.603,720.1745,811.0422,1,first,other: Walrein,d783aa4539e60222,0,0,13,7,1,4,20,33,6,0,0,3,3,3,4,2,2,0,2,3,2,1,9,5,1,2,1,0,107,5,3,600.0,596.3677199999998,3.632,1.101,,148
v25_b,55517142,93157287,2026-08-15T01:28:14.687822700Z,0,54289892,706.3402,811.0422,699.6042,0,first,Kangaskhan / Crustle,06719550d979d46e,0,1,32,16,1,4,0,4,6,0,1,7,17,17,6,9,4,1,8,8,1,0,16,17,1,1,2,4,155,3,8,600.0,592.7684390000001,7.232,2.954,,234
v25_b,55517142,93158231,2026-08-15T01:32:14.622319900Z,0,54971586,756.789,699.6042,639.1906,0,first,Archaludon,ebd4dbb270dce6a2,0,0,8,4,6,4,40,13,0,1,0,,,3,2,,,0,0,3,0,0,0,0,0,0,0,0,15,0,1,600.0,598.391029,1.609,2.508,,62
v25_b,55517142,93159147,2026-08-15T01:36:15.030040200Z,0,55495890,403.0216,639.1906,663.5511,1,first,Kangaskhan / Crustle,c8f1568913647351,0,1,15,8,1,6,28,35,6,0,0,7,7,7,,4,4,0,4,4,1,1,14,1,1,1,1,0,111,3,3,600.0,594.769412,5.231,97.825,,147
v25_b,55517142,93160032,2026-08-15T01:40:14.733848200Z,1,55516072,727.8808,663.5511,728.9545,1,second,other: Team Rocket's Mewtwo ex,27f3980c09f1850d,0,0,12,6,1,2,14,24,6,0,0,6,6,6,3,3,3,0,4,4,3,1,1,3,1,0,1,3,90,3,2,600.0,596.6215459999999,3.378,51.557,,156
v25_b,55517142,93160931,2026-08-15T01:44:14.589498600Z,0,54757890,612.348,728.9545,759.1337,1,first,Dragapult,8055443275c86105,0,0,9,5,1,6,29,18,5,0,0,5,5,5,2,3,3,0,2,2,1,0,6,1,1,0,0,3,76,3,2,600.0,596.1656319999996,3.834,2.071,,136
v25_b,55517142,93161812,2026-08-15T01:48:14.626767700Z,1,55516418,791.8058,759.1337,723.0217,0,second,other: Cynthia's Garchomp ex,611e66d4080451b0,0,0,11,5,2,1,20,22,3,0,0,6,6,6,5,3,3,0,3,3,3,2,2,6,2,2,1,0,79,4,2,600.0,595.674129,4.326,4.236,,157
v25_b,55517142,93162704,2026-08-15T01:52:15.063711400Z,0,54045993,616.7209,723.0217,747.591,1,first,Mega Lucario,d05bff224d40b9c6,0,0,7,4,1,4,23,33,6,0,0,3,3,3,2,2,2,0,3,3,2,2,4,5,1,1,0,1,78,3,1,600.0,596.9324669999999,3.068,1.095,,119
v25_b,55517142,93163598,2026-08-15T01:56:20.768157500Z,1,55513382,750.526,747.591,780.7525,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,1,3,19,22,6,0,0,4,6,6,3,3,2,1,3,3,2,1,10,1,1,2,0,1,112,3,2,600.0,594.1337700000004,5.866,6.998,,186
v25_b,55517142,93164531,2026-08-15T02:00:15.240660Z,1,55503632,781.1614,780.7525,810.4023,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,10,5,2,4,17,17,6,0,0,4,4,4,3,2,2,0,4,4,3,3,5,1,0,1,0,2,103,6,1,600.0,594.8220090000001,5.178,4.263,,186
v25_b,55517142,93165439,2026-08-15T02:04:14.777632700Z,0,55472550,809.8423,810.4023,783.4045,0,first,Alakazam,e452d606e1029229,0,0,12,6,5,1,22,10,4,0,0,7,7,7,2,4,4,0,1,1,1,0,7,1,1,1,0,3,81,2,5,600.0,595.412988,4.587,18.074,,152
v25_b,55517142,93166393,2026-08-15T02:08:14.768606600Z,0,55028150,690.2064,783.4045,800.6833,1,first,Alakazam,39e630cf4cd4a00e,0,0,13,7,1,5,18,32,6,0,0,5,5,5,4,3,3,0,4,4,1,1,4,7,2,2,0,2,85,4,2,600.0,596.6821229999996,3.318,6.186,,140
v25_b,55517142,93167283,2026-08-15T02:12:14.842401900Z,0,54270858,671.485,800.6833,766.5414,0,first,Archaludon,52c7a27484696015,0,0,14,7,2,1,13,22,4,0,0,,,7,2,,,0,0,1,0,0,14,13,2,1,1,4,137,5,6,600.0,595.278773,4.721,1.495,,201
v25_b,55517142,93168177,2026-08-15T02:16:15.528939Z,0,55452188,756.4748,766.5414,744.8534,0,first,Alakazam,cc38cb450b86770a,0,0,14,7,2,1,20,8,4,0,0,7,7,7,4,4,4,0,2,4,1,1,2,2,1,1,2,1,69,4,3,600.0,595.5635829999999,4.436,19.518,,166
v25_b,55517142,93169070,2026-08-15T02:20:14.833168300Z,0,55513140,754.479,744.8534,764.8337,1,first,Alakazam,3d5da5090191f8f6,0,0,7,4,2,6,23,27,6,0,0,3,3,3,2,2,2,0,3,3,2,2,5,1,1,1,0,2,73,4,1,600.0,595.6836759999999,4.316,14.014,,111
v25_b,55517142,93169980,2026-08-15T02:24:15.168693700Z,0,55430805,710.0982,764.8337,779.6899,1,first,Alakazam,7fa65817cc79c36c,0,0,9,5,3,5,19,29,6,0,0,7,7,7,4,4,4,0,2,2,1,1,8,7,1,2,1,2,87,3,3,600.0,595.3863480000001,4.614,14.693,,146
v25_b,55517142,93170889,2026-08-15T02:28:15.032996200Z,0,55500783,842.7326,779.6899,766.1522,0,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,14,7,2,1,21,19,3,0,0,3,3,3,6,2,2,0,6,6,3,1,6,0,0,2,0,2,107,7,1,600.0,594.4028789999998,5.597,7.03,,256
v25_b,55517142,93171794,2026-08-15T02:32:14.970130400Z,0,54208072,332.5129,766.1522,767.4704,1,first,other: Iron Thorns ex,c5b7c20e924423d7,0,0,17,9,2,4,27,22,6,0,0,9,9,9,6,5,5,0,4,4,2,1,1,0,0,0,0,1,61,4,4,600.0,597.7478609999997,2.252,1.502,,124
v25_b,55517142,93172691,2026-08-15T02:36:15.292723Z,1,55515109,793.8708,767.4704,752.9834,0,second,Alakazam,a665414222aea434,0,0,11,5,1,1,13,13,5,0,0,4,4,4,3,2,2,0,4,4,3,1,3,3,2,2,0,3,91,3,1,600.0,595.2898530000004,4.71,140.124,,180
v25_b,55517142,93173689,2026-08-15T02:40:15.093987800Z,0,55511295,694.8605,752.9834,734.5878,0,first,Mega Lucario,05f854e1b3b3ba0f,0,0,14,7,4,1,21,13,3,0,0,7,7,7,2,4,4,0,4,4,2,1,4,1,1,0,0,1,93,2,3,600.0,595.17722,4.823,136.624,,179
v25_b,55517142,93174568,2026-08-15T02:44:14.941501300Z,0,54460543,625.4934,734.5878,743.9381,1,first,Dragapult,8055443275c86105,0,0,5,3,6,6,32,45,4,0,0,5,5,5,,3,3,0,1,1,1,2,0,0,0,0,0,1,36,2,2,600.0,597.5971630000001,2.403,0.474,,46
v25_b,55517142,93175441,2026-08-15T02:48:15.062002500Z,0,54715557,676.6544,743.9381,754.6654,1,first,Dragapult,8055443275c86105,0,0,9,5,1,5,20,24,6,0,0,5,5,5,2,3,3,0,3,3,3,0,7,0,0,1,1,0,103,4,2,600.0,594.7523389999999,5.248,2.887,,184
v25_b,55517142,93176330,2026-08-15T02:52:15.250358100Z,0,55158040,692.2172,754.6654,765.1386,1,first,Alakazam,9cb294a21e49c13c,0,0,11,6,1,3,19,35,6,0,0,7,7,3,2,4,4,0,2,4,2,1,7,9,2,1,0,2,96,6,1,600.0,596.750115,3.25,6.849,,158
v25_b,55517142,93177221,2026-08-15T02:56:18.345881700Z,0,54306745,714.9219,765.1386,775.6837,1,first,Ogerpon,53df2491d07e503f,0,1,11,6,1,4,23,23,6,0,0,3,3,3,2,2,2,0,5,5,1,2,3,0,0,2,1,2,80,3,1,600.0,596.088244,3.912,2.203,,154
v25_b,55517142,93178123,2026-08-15T03:00:15.138120800Z,0,55512036,795.1832,775.6837,788.6928,1,first,Mega Lopunny / Froslass,a7ee29914c1dce64,0,0,11,6,1,5,16,31,6,0,0,5,5,5,4,3,3,0,4,4,1,0,14,2,1,0,0,3,125,1,2,600.0,595.2436430000002,4.756,17.721,,177
v25_b,55517142,93179010,2026-08-15T03:04:16.593314200Z,0,55470882,829.4254,788.6928,802.153,1,first,Alakazam,cc38cb450b86770a,0,0,9,5,1,1,18,26,6,0,0,3,3,3,2,2,2,0,3,3,3,1,6,9,2,2,1,0,110,4,2,600.0,596.1581950000007,3.842,41.896,,176
v25_b,55517142,93179904,2026-08-15T03:08:15.346709Z,0,55502574,759.9927,802.153,811.6637,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,6,1,5,26,27,6,0,0,3,5,5,4,3,2,1,4,4,2,1,10,0,0,0,1,2,115,3,2,600.0,593.8440350000002,6.156,3.503,,175
v25_b,55517142,93180813,2026-08-15T03:12:15.139518700Z,1,55516314,795.5883,811.6637,800.3806,0,second,other: Mega Venusaur ex,2ed07149266e1011,0,0,9,4,6,2,17,18,4,0,0,6,6,6,3,3,3,0,2,2,2,0,0,0,0,1,0,3,54,3,2,600.0,596.6688090000002,3.331,3.949,,159
v25_b,55517142,93181719,2026-08-15T03:16:15.241576400Z,1,55512586,834.8868,800.3806,812.0287,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,10,5,1,5,16,28,6,0,0,4,4,4,3,2,2,0,4,4,3,2,6,1,1,1,0,2,108,4,1,600.0,594.3076630000003,5.692,5.088,,164
v25_b,55517142,93182608,2026-08-15T03:20:15.352769200Z,1,55262159,796.3172,812.0287,801.4621,0,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,13,6,4,1,22,20,3,0,0,4,6,6,5,3,2,1,4,4,3,2,5,0,0,2,0,1,100,4,2,600.0,594.9753169999999,5.025,6.236,,246
v25_b,55517142,93183515,2026-08-15T03:24:15.074424500Z,1,55432877,798.7879,801.4621,811.0048,1,second,Dragapult,fbe4c35942cde568,0,0,14,7,1,4,17,10,6,0,0,6,6,4,7,3,3,0,5,6,3,0,5,5,1,1,0,2,106,5,1,600.0,596.1366039999997,3.863,2.561,,201
v25_b,55517142,93184385,2026-08-15T03:28:15.168704900Z,1,55508619,839.2509,811.0048,802.6647,0,second,Grimmsnarl (mirror),30b42482160c0f42,0,0,11,5,2,2,21,15,3,0,0,4,4,4,3,2,2,0,3,3,2,1,6,1,1,3,1,1,100,5,2,600.0,595.0167650000002,4.983,3.545,,198
v25_b,55517142,93185356,2026-08-15T03:32:15.067755300Z,1,54200120,692.4398,802.6647,808.4261,1,second,Mega Lucario,c3c16f0e65487ad6,0,0,10,5,1,2,21,8,5,0,0,4,4,4,3,2,2,0,4,4,3,2,1,0,0,2,0,0,79,3,1,600.0,595.642884,4.357,2.584,,150
v26,55520389,93205560,2026-08-15T05:04:14.454651900Z,1,54464798,668.1562,600.0,729.7055,1,first,Archaludon,0bef8b29715ae7d8,0,0,13,7,1,1,15,18,5,0,0,5,5,5,2,3,3,0,5,5,2,1,8,4,1,2,1,2,117,4,2,600.0,584.1261239999998,15.874,2.666,,191
v26,55520389,93206444,2026-08-15T05:08:14.453075Z,0,53810544,699.0996,729.7055,817.9396,1,first,other: Iono’s Bellibolt ex,282504e445a4d4fc,0,0,9,5,1,4,18,5,6,0,0,3,3,3,4,2,2,0,4,4,3,2,5,0,0,2,0,1,100,5,1,600.0,589.2355230000001,10.764,3.38,,251
v26,55520389,93207341,2026-08-15T05:12:14.564952500Z,1,55187455,398.6131,817.9396,610.4999,0,second,Dragapult,3edaa824fcc4d093,0,0,3,1,5,6,41,37,0,1,0,,,2,3,,,0,0,1,0,0,0,0,0,0,0,1,8,0,0,600.0,595.112405,4.888,1.758,,33
v26,55520389,93208257,2026-08-15T05:16:15.098210400Z,0,53812841,576.0003,610.4999,675.5506,1,first,Mega Lucario,d05bff224d40b9c6,0,0,13,7,1,4,16,0,6,0,0,9,9,9,2,5,5,0,2,2,2,1,14,0,0,2,0,3,132,3,4,600.0,583.6037199999997,16.396,2.696,,213
v26,55520389,93209159,2026-08-15T05:20:14.449340600Z,0,53937004,475.246,675.5506,704.2942,1,first,other: Mega Abomasnow ex,254c5b10e926f2e6,0,0,11,6,3,1,14,23,4,0,0,5,5,5,2,3,3,0,4,4,3,0,1,0,0,2,1,2,75,6,2,600.0,588.5078969999998,11.492,2.399,,111
v26,55520389,93210061,2026-08-15T05:24:14.825803700Z,1,54009096,681.3846,704.2942,754.5859,1,second,other: Dudunsparce,292e7cda8346e2af,0,0,14,7,1,1,17,11,6,0,0,12,12,12,3,6,6,0,2,2,1,1,7,6,2,2,0,2,118,8,5,600.0,585.1860820000004,14.814,2.9,,197
v26,55520389,93210960,2026-08-15T05:28:14.728731800Z,1,54217476,757.9918,754.5859,708.8919,0,second,Alakazam,a233298ee750b57c,0,0,9,4,3,2,30,12,3,0,0,6,6,6,3,3,3,0,2,2,2,0,2,2,1,0,0,0,59,4,2,600.0,588.6507349999996,11.349,56.739,,137
v26,55520389,93211878,2026-08-15T05:32:14.755016800Z,1,55517212,764.4212,728.405,696.2793,0,second,Alakazam,90c4b4bfcaedacbc,0,0,13,6,2,1,14,2,5,0,0,4,4,2,3,2,2,0,4,5,3,3,2,2,1,1,1,2,84,4,1,600.0,587.08981,12.91,346.94,,178
v26,55520389,93212768,2026-08-15T05:36:15.346619600Z,0,55186807,527.5929,708.8919,728.405,1,first,other: Cynthia's Garchomp ex,daff2ed17de6145d,0,0,13,7,1,6,19,39,6,0,0,7,7,3,,4,4,0,4,6,1,1,3,4,2,1,0,3,72,6,1,600.0,588.7016419999995,11.298,7.346,,104
v26,55520389,93213835,2026-08-15T05:40:15.102522200Z,1,55464332,1048.0852,678.3873,674.3808,0,second,other: Hydrapple ex,78a27b6e506d4015,0,0,13,6,2,1,20,7,5,0,0,10,10,2,5,5,5,0,1,3,1,0,7,3,2,2,0,3,97,3,3,600.0,585.6453970000002,14.355,529.878,,190
v26,55520389,93214561,2026-08-15T05:44:14.538533200Z,1,55090785,629.406,696.2793,655.6519,0,second,Alakazam,a665414222aea434,0,0,13,6,2,1,16,22,5,0,0,6,6,2,7,3,3,0,2,4,2,2,2,8,2,1,2,2,80,6,2,600.0,588.3363999999999,11.664,57.054,,151
v26,55520389,93215466,2026-08-15T05:48:14.724913500Z,0,53964306,586.975,655.6519,678.3873,1,first,other: Mega Starmie ex,450a23552c2f2d2f,0,0,7,4,3,6,32,40,5,0,0,3,3,3,,2,2,0,3,3,1,1,0,0,0,0,0,0,40,3,1,600.0,591.8040480000002,8.196,2.084,,71
v26,55520389,93216384,2026-08-15T05:52:14.944380800Z,0,55491962,699.0192,674.3808,702.555,1,first,Alakazam,65980f1c1e35b45d,0,0,13,7,1,2,11,27,6,0,0,9,9,5,4,5,5,0,3,4,1,1,6,9,2,2,0,3,110,4,3,600.0,586.7135540000007,13.286,5.597,,189
v26,55520389,93217269,2026-08-15T05:56:14.970875100Z,1,55131798,682.6123,702.555,677.0594,0,second,Ogerpon,ad3034c9be38d533,0,1,13,6,5,1,18,30,4,0,0,4,4,4,3,2,2,0,3,4,2,1,5,3,2,0,0,2,94,3,2,600.0,589.2932569999995,10.707,1.82,,174
v26,55520389,93218161,2026-08-15T06:00:14.770547400Z,0,55154149,211.3444,677.0594,678.4796,1,first,other: Mega Abomasnow ex,7e7bca6783abe61e,0,0,11,6,5,6,25,41,6,0,0,9,9,3,,5,5,0,2,5,1,1,4,2,1,0,0,1,63,2,1,600.0,591.4826960000004,8.517,8.336,,75
v26,55520389,93218987,2026-08-15T06:04:15.189307100Z,1,55390005,700.9064,678.4796,701.8581,1,second,Alakazam,cc38cb450b86770a,0,0,14,7,1,3,11,10,5,0,0,8,8,2,3,4,4,0,4,5,2,0,5,0,0,1,0,2,99,4,2,600.0,586.3396770000002,13.66,4.475,,193
v26,55520389,93219935,2026-08-15T06:08:14.882118600Z,1,53787553,632.3908,701.8581,717.3115,1,first,Dragapult,107b96bebcadaeed,0,0,13,7,1,3,18,10,5,0,0,7,7,7,2,4,4,0,4,4,3,1,9,0,0,1,0,3,104,6,3,600.0,585.5766430000001,14.423,3.731,,210
v26,55520389,93220830,2026-08-15T06:12:14.639728100Z,1,55149417,688.4386,717.3115,734.318,1,first,Dragapult,8055443275c86105,0,0,9,5,1,6,24,18,5,0,0,3,3,3,4,2,2,0,3,3,3,1,4,1,0,0,1,1,77,5,1,600.0,591.3129129999995,8.687,1.916,,156
v26,55520389,93221712,2026-08-15T06:16:15.378814600Z,1,54262466,683.7509,734.318,749.0236,1,second,Mega Lucario,c3c16f0e65487ad6,0,0,12,6,2,4,20,12,6,0,0,4,6,6,7,3,2,1,4,4,2,1,7,2,1,2,1,2,95,3,2,600.0,588.0443659999992,11.956,1.83,,167
v26,55520389,93222618,2026-08-15T06:20:14.683489700Z,1,55201992,701.5948,749.0236,763.0869,1,second,Alakazam,a665414222aea434,0,0,14,7,1,1,9,19,6,0,0,8,8,2,3,4,4,0,3,6,2,0,4,6,2,2,2,2,91,6,1,600.0,585.9936070000001,14.006,13.77,,172
v26,55520389,93223540,2026-08-15T06:24:16.027234800Z,0,55344789,646.5839,763.0869,773.0506,1,first,Alakazam,7fa65817cc79c36c,0,0,9,5,1,5,29,22,6,0,0,5,5,5,4,3,3,0,3,3,1,0,7,2,1,2,1,0,84,2,2,600.0,588.1195309999997,11.88,14.844,,151
v26,55520389,93224530,2026-08-15T06:28:15.258494800Z,0,55294722,811.3693,774.7725,791.7752,1,first,other: Cynthia's Garchomp ex,daff2ed17de6145d,0,0,11,6,1,6,23,37,6,0,0,3,3,3,2,2,2,0,5,5,1,1,3,0,0,1,0,2,71,3,1,600.0,588.8634559999999,11.137,239.092,,107
v26,55520389,93225327,2026-08-15T06:32:14.581754400Z,1,53946640,380.416,773.0506,774.7725,1,first,other: Mega Abomasnow ex,7e7bca6783abe61e,0,0,7,4,5,6,35,39,6,0,0,5,5,5,2,3,3,0,1,1,1,0,3,2,1,0,0,0,46,2,2,600.0,592.506091,7.494,0.818,,64
v26,55520389,93226257,2026-08-15T06:36:15.157063500Z,1,55152806,800.8473,791.7752,778.0385,0,second,Mega Lopunny / Froslass,1350508087c01043,0,0,13,6,2,2,20,15,4,0,0,6,6,6,3,3,3,0,4,4,2,0,8,1,1,1,0,2,99,4,2,600.0,588.480404,11.52,2.538,,177
v26,55520389,93227149,2026-08-15T06:40:14.794400100Z,0,55503189,794.6734,778.0385,792.3059,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,24,12,1,5,21,12,6,0,0,,,,,,,0,0,0,0,0,25,0,0,1,0,4,175,2,12,600.0,552.6195919999996,47.38,5.542,,298
v26,55520389,93228046,2026-08-15T06:44:14.646719100Z,0,55507528,781.4681,792.3059,779.0,0,first,Dragapult,4867fd964a4c9662,0,0,12,6,2,1,26,7,4,0,0,7,7,7,2,4,4,0,3,3,1,0,7,0,0,1,1,1,84,3,3,600.0,586.4089270000001,13.591,16.842,,230
v26,55520389,93228948,2026-08-15T06:48:14.729140900Z,0,54840100,747.4437,779.0,789.9427,1,first,other: Iono’s Bellibolt ex,282504e445a4d4fc,0,0,15,8,1,6,25,13,6,0,0,5,5,5,14,3,3,0,6,6,1,0,1,2,1,1,1,0,70,3,2,600.0,586.620246,13.38,3.23,,168
v26,55520389,93229840,2026-08-15T06:52:14.866029Z,1,55513046,834.3491,789.9427,779.9882,0,second,Ogerpon,0dede7cb8026e473,0,1,11,5,4,2,20,20,5,0,0,6,6,6,5,3,3,0,2,2,2,0,0,4,1,0,0,1,65,4,3,600.0,589.6907969999997,10.309,110.729,,141
v26,55520389,93230733,2026-08-15T06:56:15.132228600Z,0,54879569,659.2935,779.9882,786.9227,1,first,Mega Lucario,c3c16f0e65487ad6,0,0,3,2,6,6,42,46,2,0,0,3,3,3,2,2,2,0,1,1,1,1,0,0,0,0,0,1,15,1,1,600.0,594.290464,5.71,0.443,,21
v26,55520389,93231578,2026-08-15T07:00:14.641584500Z,0,55520886,767.2339,796.1644,784.7637,0,first,Mega Lucario,bb547ba03b726d87,0,0,12,6,5,1,26,20,3,0,0,9,9,9,2,5,5,0,1,1,1,1,1,0,0,2,1,1,55,1,5,600.0,590.6607870000001,9.339,17.965,,111
v26,55520389,93231619,2026-08-15T07:00:14.688022600Z,1,55512622,741.803,786.9227,796.1644,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,10,5,1,4,19,32,6,0,0,4,4,4,5,2,2,0,4,4,2,2,10,0,0,1,2,1,106,4,1,600.0,581.0210680000002,18.979,3.248,,156
v26,55520389,93232537,2026-08-15T07:04:14.760910600Z,1,55518562,803.756,784.7637,795.5984,1,second,Mega Lucario,9b77052f70f4d732,0,0,14,7,1,4,17,30,5,0,0,8,8,8,5,4,4,0,4,4,2,0,5,0,0,1,1,2,91,4,3,600.0,586.5357690000006,13.464,2.237,,150
v26,55520389,93233434,2026-08-15T07:08:14.847527500Z,0,55520456,892.9747,795.5984,788.9822,0,first,Alakazam,cc38cb450b86770a,0,0,12,6,1,1,16,10,4,0,0,3,5,5,2,3,2,1,2,2,2,1,9,5,1,0,1,3,117,5,4,600.0,586.0152269999999,13.985,3.204,,179
v26,55520389,93234369,2026-08-15T07:12:14.837115800Z,0,54987267,826.3732,788.9822,799.8901,1,first,Archaludon,ebd4dbb270dce6a2,0,0,15,8,1,4,17,34,6,0,0,7,7,3,2,4,4,0,5,7,2,1,5,6,2,1,0,2,94,9,1,600.0,586.2008730000003,13.799,2.933,,151
v26,55520389,93235158,2026-08-15T07:16:15.726633200Z,0,55500002,800.0621,799.8901,809.1156,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,13,7,1,5,12,17,6,0,0,5,5,5,4,3,3,0,5,5,3,0,10,0,0,1,0,3,132,5,2,600.0,571.1144690000004,28.886,5.387,,223
v26,55520389,93236160,2026-08-15T07:20:14.734452300Z,0,55508619,835.8162,809.1156,818.8936,1,first,Grimmsnarl (mirror),30b42482160c0f42,0,0,13,7,1,1,18,23,5,0,0,7,7,3,2,4,4,0,4,5,2,2,6,1,1,2,1,2,103,6,2,600.0,582.6432480000003,17.357,2.136,,185
v26,55520389,93237065,2026-08-15T07:24:14.781178300Z,0,55495770,836.8845,818.8936,828.0998,1,first,Kangaskhan / Crustle,20bc24847121c967,0,1,17,9,1,6,13,30,6,0,0,5,5,5,2,3,3,0,4,6,2,1,9,3,1,1,2,2,121,5,2,600.0,582.1250280000003,17.875,1.816,,166
v26,55520389,93238001,2026-08-15T07:28:14.856340900Z,1,55515180,869.7801,828.0998,820.9899,0,second,Alakazam,cc38cb450b86770a,0,0,15,7,5,1,19,2,2,0,0,14,14,2,3,7,7,0,1,2,1,0,0,4,1,0,0,1,65,2,5,600.0,589.7099920000002,10.29,30.955,,154
